ensembl_gene_id,symbol,logFC,t,P.Value
ENSG00000029534,ANK1,-6.074867549,-3.629373591,0.000894498
ENSG00000029639,TFB1M,-0.267250493,-0.900168289,0.374154278
ENSG00000029725,RABEP1,0.278750797,1.655328792,0.106757004
ENSG00000029993,HMGB3,0.338876353,0.41006891,0.684243065
ENSG00000030066,NUP160,0.234953784,0.783763322,0.438426539
ENSG00000030110,BAK1,0.49982097,2.467902398,0.018599125
ENSG00000030304,MUSK,1.96614939,2.744464867,0.009480327
ENSG00000030419,IKZF2,2.396974859,3.42065394,0.00159841
ENSG00000030582,GRN,-0.003429876,-0.008500251,0.993265904
ENSG00000031003,FAM13B,0.650793326,2.365470828,0.023650171
ENSG00000031081,ARHGAP31,1.354138803,1.691375631,0.099610668
ENSG00000031691,CENPQ,1.079544347,1.072493096,0.290803979
ENSG00000031698,SARS,-0.139089638,-1.234772342,0.225102704
ENSG00000031823,RANBP3,-0.452070926,-1.801187909,0.08025402
ENSG00000032219,ARID4A,-0.144155878,-0.956533182,0.345333202
ENSG00000032389,TSSC1,0.194514071,0.584252637,0.562780058
ENSG00000032444,PNPLA6,-0.047463716,-0.18088904,0.857493221
ENSG00000032742,IFT88,0.896573519,1.624274804,0.113248553
ENSG00000033011,ALG1,0.352157278,1.266611917,0.213619839
ENSG00000033030,ZCCHC8,0.284675419,1.669726454,0.103853337
ENSG00000033050,ABCF2,0.004776531,0.012878749,0.989797321
ENSG00000033100,CHPF2,0.131636342,0.588990411,0.559632674
ENSG00000033122,LRRC7,0.964781936,1.162090248,0.253025593
ENSG00000033170,FUT8,-0.035646204,-0.083085987,0.934254342
ENSG00000033178,UBA6,0.065866616,0.218108593,0.828605301
ENSG00000033327,GAB2,-0.79091174,-0.736869056,0.466090128
ENSG00000033627,ATP6V0A1,-5.196294569,-4.460142962,8.03E-05
ENSG00000033800,PIAS1,0.136949648,0.692480085,0.493183805
ENSG00000033867,SLC4A7,-0.891778144,-2.002195969,0.053023196
ENSG00000034053,APBA2,0.950468139,1.195913401,0.239732486
ENSG00000034152,MAP2K3,1.552043031,7.011592269,3.60E-08
ENSG00000034510,TMSB10,-0.823709577,-3.04010967,0.004445516
ENSG00000034533,ASTE1,-0.008814855,-0.048936607,0.961246715
ENSG00000034677,RNF19A,0.033401109,0.143348768,0.886833049
ENSG00000034693,PEX3,0.592693345,1.1426164,0.260918113
ENSG00000034713,GABARAPL2,-0.560411271,-3.44095465,0.001511504
ENSG00000035115,SH3YL1,-0.260695296,-0.569869686,0.572389145
ENSG00000035141,FAM136A,0.623765117,2.844040196,0.007375514
ENSG00000035403,VCL,1.252073267,1.783994055,0.083056455
ENSG00000035499,DEPDC1B,1.879568118,1.546985829,0.130820212
ENSG00000035664,DAPK2,2.6909726,2.008359471,0.052333893
ENSG00000035681,NSMAF,-0.104864151,-0.37596502,0.709201624
ENSG00000035687,ADSS,0.719161555,3.244242222,0.002584
ENSG00000035720,STAP1,4.285473978,3.735781658,0.000662308
ENSG00000035862,TIMP2,0.291052965,0.225227643,0.823105989
ENSG00000035928,RFC1,0.28084764,1.770817576,0.085259673
ENSG00000036054,TBC1D23,0.587025478,2.426314631,0.020517836
ENSG00000036257,CUL3,0.214447552,1.145078878,0.259910398
ENSG00000036448,MYOM2,4.068086671,4.291842765,0.000132188
ENSG00000036530,CYP46A1,-0.268659852,-0.250996434,0.803277767
ENSG00000036549,ZZZ3,-0.313339384,-1.277915207,0.209651119
ENSG00000036672,USP2,-1.457985608,-1.239523183,0.223360695
ENSG00000036828,CASR,-0.122119259,-0.150034798,0.881594436
ENSG00000037042,TUBG2,-0.688182804,-0.631223385,0.531976357
ENSG00000037241,RPL26L1,-0.546472678,-2.324754446,0.025981644
ENSG00000037280,FLT4,-5.939032805,-3.17708282,0.00309405
ENSG00000037474,NSUN2,0.376057125,1.478211944,0.148253107
ENSG00000037637,FBXO42,0.811842056,0.889492676,0.379783287
ENSG00000037749,MFAP3,0.679207246,0.960949342,0.343139083
ENSG00000037757,MRI1,-0.294575519,-1.178310879,0.246585145
ENSG00000037897,METTL1,-0.092525547,-0.108755502,0.914014648
ENSG00000038002,AGA,0.00040141,0.001344683,0.998934698
ENSG00000038210,PI4K2B,-0.123795843,-0.394841648,0.695344591
ENSG00000038219,BOD1L1,0.007223911,0.048115738,0.961896248
ENSG00000038274,MAT2B,0.19593456,1.349823917,0.185698158
ENSG00000038358,EDC4,0.313669218,0.377946908,0.707741928
ENSG00000038382,TRIO,3.649138426,5.276781515,6.85E-06
ENSG00000038427,VCAN,0.219321147,0.140962435,0.888704043
ENSG00000038532,CLEC16A,-0.016554095,-0.066590628,0.947284779
ENSG00000038945,MSR1,0.6617226,0.722699309,0.474644083
ENSG00000039068,CDH1,-3.264463625,-1.76438041,0.086353819
ENSG00000039123,SKIV2L2,0.488468461,1.938789016,0.060585783
ENSG00000039139,DNAH5,-0.556408417,-0.670036124,0.507211265
ENSG00000039319,ZFYVE16,1.899020924,3.347009844,0.001955688
ENSG00000039523,FAM65A,0.744121644,2.266559854,0.029673964
ENSG00000039560,RAI14,-1.953999043,-1.670317415,0.103735566
ENSG00000039600,SOX30,-3.571848275,-3.357552859,0.001900213
ENSG00000039650,PNKP,0.383792995,1.850945679,0.072591696
ENSG00000040199,PHLPP2,-0.351950658,-1.031187197,0.309493602
ENSG00000040275,SPDL1,1.487434884,1.845131801,0.073453524
ENSG00000040341,STAU2,0.834289216,4.318935712,0.000122028
ENSG00000040487,PQLC2,0.904076053,1.578990641,0.123292741
ENSG00000040531,CTNS,0.913528941,1.166931571,0.251090658
ENSG00000040608,RTN4R,-0.406439784,-0.311765744,0.757059594
ENSG00000040633,PHF23,0.695383591,1.915489733,0.063590261
ENSG00000040933,INPP4A,0.878759289,2.958474321,0.005498871
ENSG00000041353,RAB27B,3.106309946,3.5843495,0.001014881
ENSG00000041357,PSMA4,0.359395173,2.397928159,0.021929062
ENSG00000041515,MYO16,-6.144051118,-4.293693992,0.000131468
ENSG00000041802,LSG1,0.203211436,1.190004273,0.242017127
ENSG00000041880,PARP3,-0.634336851,-1.188671898,0.242534463
ENSG00000041982,TNC,-1.343383159,-1.625532352,0.112979508
ENSG00000041988,THAP3,0.252258053,1.019180081,0.315078547
ENSG00000042062,FAM65C,-0.55230658,-0.714197093,0.479819561
ENSG00000042088,TDP1,-0.710198552,-3.716460614,0.000699604
ENSG00000042286,AIFM2,0.738570414,0.864651544,0.393090353
ENSG00000042317,SPATA7,0.171548361,0.216900769,0.829539198
ENSG00000042429,MED17,-0.216350724,-1.052096589,0.29993158
ENSG00000042445,RETSAT,-0.200400229,-0.630189915,0.532644414
ENSG00000042493,CAPG,-1.305778596,-1.396053256,0.171450385
ENSG00000042753,AP2S1,0.406916849,1.899165264,0.065771046
ENSG00000042813,ZPBP,1.126923404,1.039193179,0.305807857
ENSG00000042832,TG,0.446110943,0.514599373,0.610052448
ENSG00000042980,ADAM28,9.792138586,10.57790173,1.80E-12
ENSG00000043093,DCUN1D1,0.473070243,2.102474283,0.042739965
ENSG00000043143,JADE2,-0.202814394,-1.106839574,0.275877686
ENSG00000043462,LCP2,-0.017023813,-0.105718283,0.916406647
ENSG00000043514,TRIT1,0.07489128,0.092976893,0.926449633
ENSG00000043591,ADRB1,1.056044616,0.866244878,0.392228075
ENSG00000044090,CUL7,0.617893884,1.189981551,0.242025942
ENSG00000044115,CTNNA1,-0.73239148,-0.674971393,0.504108082
ENSG00000044446,PHKA2,-0.237469741,-1.17121065,0.249389421
ENSG00000044459,CNTLN,2.481082295,1.891209003,0.066857027
ENSG00000044574,HSPA5,0.416779732,1.62257978,0.113612025
ENSG00000046604,DSG2,0.787635608,0.500128496,0.620100159
ENSG00000046647,GEMIN8,0.024449686,0.030535154,0.97581291
ENSG00000046651,OFD1,-0.085793443,-0.460700895,0.647849818
ENSG00000046653,GPM6B,-0.178347396,-0.178134286,0.859639778
ENSG00000047056,WDR37,0.739045461,3.481532488,0.001351197
ENSG00000047188,YTHDC2,-0.313430713,-1.34762852,0.186396852
ENSG00000047230,CTPS2,0.287398749,0.67086939,0.506686593
ENSG00000047249,ATP6V1H,0.486706183,1.535570445,0.133593448
ENSG00000047315,POLR2B,0.494014276,2.365139443,0.023668357
ENSG00000047346,FAM214A,-0.114117155,-0.451557815,0.654360373
ENSG00000047365,ARAP2,1.246642125,3.58226364,0.001020822
ENSG00000047410,TPR,-0.454540934,-2.579993762,0.014214863
ENSG00000047457,CP,0.102634268,0.11200293,0.911457994
ENSG00000047578,KIAA0556,-0.059700149,-0.173784471,0.863031435
ENSG00000047579,DTNBP1,0.887925856,3.736263494,0.000661403
ENSG00000047597,XK,3.609257872,3.661474471,0.000817219
ENSG00000047621,C12orf4,-0.083075959,-0.272116581,0.787123803
ENSG00000047634,SCML1,-0.684291449,-1.123062241,0.269020351
ENSG00000047644,WWC3,-0.431830313,-1.373379853,0.178328001
ENSG00000047648,ARHGAP6,1.625184952,1.157026884,0.255060838
ENSG00000047662,FAM184B,0.021042583,0.026034036,0.979377374
ENSG00000047849,MAP4,0.364100134,1.576170848,0.123941466
ENSG00000047932,GOPC,-0.009292391,-0.043106141,0.965860768
ENSG00000048028,USP28,3.413205148,8.406972097,6.22E-10
ENSG00000048052,HDAC9,4.025869262,3.153700614,0.0032931
ENSG00000048140,TSPAN17,1.028732742,1.277682275,0.209732339
ENSG00000048162,NOP16,-0.823654468,-2.680908807,0.011102842
ENSG00000048342,CC2D2A,3.100571082,2.565140751,0.014735442
ENSG00000048392,RRM2B,0.419376842,0.981877679,0.332867706
ENSG00000048405,ZNF800,0.353728419,2.0875174,0.04415268
ENSG00000048471,SNX29,-0.555935934,-2.409457354,0.021345592
ENSG00000048544,MRPS10,1.102864906,1.198940532,0.23856827
ENSG00000048649,RSF1,0.030595071,0.222059605,0.825552129
ENSG00000048707,VPS13D,-0.141878138,-0.672896175,0.505411657
ENSG00000048740,CELF2,0.063483116,0.421221266,0.676157121
ENSG00000048828,FAM120A,-0.083697897,-0.460168413,0.648228222
ENSG00000048991,R3HDM1,0.042860521,0.197017114,0.844948487
ENSG00000049089,COL9A2,0.305158705,0.28828827,0.774818577
ENSG00000049167,ERCC8,0.503023367,0.763839578,0.450057845
ENSG00000049192,ADAMTS6,-4.42301545,-3.855060403,0.000471311
ENSG00000049239,H6PD,0.473233569,1.877909632,0.068706691
ENSG00000049245,VAMP3,0.252038669,1.190654537,0.241764936
ENSG00000049246,PER3,1.231021641,1.644556604,0.108973117
ENSG00000049247,UTS2,1.817962444,1.783060512,0.083210952
ENSG00000049249,TNFRSF9,4.884916405,3.428912754,0.001562491
ENSG00000049323,LTBP1,0.000442901,0.000319573,0.999746824
ENSG00000049449,RCN1,0.632178325,2.152009629,0.038341847
ENSG00000049541,RFC2,0.558691767,2.107341416,0.042288925
ENSG00000049618,ARID1B,0.008188875,0.037281925,0.970471066
ENSG00000049656,CLPTM1L,0.429543173,1.904525475,0.065047989
ENSG00000049759,NEDD4L,-0.05081817,-0.055214099,0.956280417
ENSG00000049768,FOXP3,-8.783169249,-7.594898268,6.43E-09
ENSG00000049769,PPP1R3F,-1.758823969,-4.643722889,4.64E-05
ENSG00000049860,HEXB,0.202733562,0.719011353,0.476885084
ENSG00000049883,PTCD2,0.13644873,0.141134609,0.888569029
ENSG00000050030,KIAA2022,-3.492695014,-2.961560006,0.005455107
ENSG00000050130,JKAMP,0.468765875,2.916791748,0.006123353
ENSG00000050165,DKK3,-3.828978639,-2.001712527,0.053077595
ENSG00000050327,ARHGEF5,-3.802816723,-3.531849363,0.001175033
ENSG00000050344,NFE2L3,-0.792477744,-1.674821305,0.102841631
ENSG00000050393,MCUR1,-0.089091848,-0.249555656,0.804383051
ENSG00000050405,LIMA1,-0.636260359,-0.617836702,0.540663947
ENSG00000050426,LETMD1,-0.729969793,-3.716571961,0.000699384
ENSG00000050438,SLC4A8,2.776385219,4.364715977,0.000106575
ENSG00000050555,LAMC3,-5.23005568,-4.808534766,2.83E-05
ENSG00000050628,PTGER3,0.98642795,0.747502094,0.459730259
ENSG00000050730,TNIP3,-0.898333601,-0.521460592,0.605314924
ENSG00000050748,MAPK9,0.427506596,2.031426416,0.04982307
ENSG00000050767,COL23A1,2.769434454,2.00277327,0.052958299
ENSG00000050820,BCAR1,-1.529249297,-1.356195975,0.183681663
ENSG00000051009,FAM160A2,0.213100274,0.995230181,0.326423732
ENSG00000051108,HERPUD1,-0.385434102,-1.488615891,0.145502732
ENSG00000051128,HOMER3,-2.664862845,-2.491698273,0.017576336
ENSG00000051180,RAD51,0.738314174,0.751002845,0.457647516
ENSG00000051341,POLQ,0.431614849,0.406134106,0.687105067
ENSG00000051382,PIK3CB,-1.319092334,-2.474483991,0.018310934
ENSG00000051523,CYBA,0.536759067,1.908616717,0.064500718
ENSG00000051596,THOC3,-0.515574591,-0.63811033,0.527535819
ENSG00000051620,HEBP2,-1.373640501,-6.036519543,6.79E-07
ENSG00000051825,MPHOSPH9,0.749046851,2.578570888,0.014263991
ENSG00000052126,PLEKHA5,-0.161475738,-0.21357371,0.832112994
ENSG00000052723,SIKE1,0.359638864,1.857729362,0.071597035
ENSG00000052749,RRP12,0.700879323,1.342836993,0.18792881
ENSG00000052795,FNIP2,0.890288109,2.329276666,0.025712832
ENSG00000052802,MSMO1,0.379944133,1.552590799,0.129475696
ENSG00000052841,TTC17,0.107005882,0.70544931,0.485177873
ENSG00000053108,FSTL4,0.095290196,0.064777556,0.948717971
ENSG00000053254,FOXN3,0.552197512,3.60025257,0.000970675
ENSG00000053328,METTL24,2.697189625,2.455109028,0.019171185
ENSG00000053371,AKR7A2,0.229611524,1.060490909,0.296151189
ENSG00000053372,MRTO4,-0.653078617,-2.319055047,0.026324038
ENSG00000053501,USE1,-0.472306385,-2.316305057,0.026490695
ENSG00000053524,MCF2L2,-3.120937441,-4.228817793,0.000159146
ENSG00000053702,NRIP2,0.114945239,0.186341867,0.853247529
ENSG00000053747,LAMA3,-1.454118508,-1.334876272,0.190495431
ENSG00000053770,AP5M1,-0.081597545,-0.437242207,0.664609311
ENSG00000053900,ANAPC4,-0.116129358,-0.661709724,0.512470352
ENSG00000053918,KCNQ1,-6.708410817,-5.020818047,1.49E-05
ENSG00000054116,TRAPPC3,-0.364738771,-2.112233086,0.041839848
ENSG00000054118,THRAP3,0.394943777,3.233009451,0.002663328
ENSG00000054148,PHPT1,-0.014923391,-0.063082459,0.950058063
ENSG00000054219,LY75,0.522346172,0.988836335,0.329498809
ENSG00000054267,ARID4B,-0.028549027,-0.198560821,0.843749854
ENSG00000054277,OPN3,0.955368468,1.648154245,0.108228806
ENSG00000054282,SDCCAG8,-0.42871955,-1.591659722,0.120412121
ENSG00000054392,HHAT,-2.168760604,-1.645683186,0.108739587
ENSG00000054523,KIF1B,-0.069973055,-0.237972653,0.813283521
ENSG00000054598,FOXC1,5.635902687,4.029737955,0.000284729
ENSG00000054611,TBC1D22A,-0.13497903,-0.893714631,0.377550683
ENSG00000054654,SYNE2,-2.337831582,-2.552127413,0.015205882
ENSG00000054690,PLEKHH1,-2.99903861,-2.640120437,0.012275851
ENSG00000054793,ATP9A,8.437127304,6.060370317,6.31E-07
ENSG00000054965,FAM168A,0.424926984,1.504907057,0.141278051
ENSG00000054967,RELT,0.729721762,1.088967788,0.283575053
ENSG00000054983,GALC,2.44411723,3.341940746,0.001982909
ENSG00000055044,NOP58,-0.934583193,-5.82154556,1.31E-06
ENSG00000055070,SZRD1,0.079482855,0.431221722,0.668939304
ENSG00000055118,KCNH2,-6.279340018,-4.957819348,1.80E-05
ENSG00000055130,CUL1,0.160753372,1.053457375,0.299316479
ENSG00000055147,FAM114A2,0.167607044,0.655641595,0.516321684
ENSG00000055163,CYFIP2,0.239424241,1.046806749,0.302331035
ENSG00000055208,TAB2,-1.415215512,-5.575591003,2.76E-06
ENSG00000055211,GINM1,0.08643783,0.427813801,0.671395428
ENSG00000055332,EIF2AK2,0.11650576,0.593854675,0.556410553
ENSG00000055483,USP36,-1.190821179,-7.466885309,9.36E-09
ENSG00000055609,KMT2C,0.363111524,1.61294242,0.115696864
ENSG00000055732,MCOLN3,-6.70453115,-4.810513968,2.81E-05
ENSG00000055917,PUM2,-0.203637031,-1.246268538,0.220904659
ENSG00000055950,MRPL43,-0.214780466,-1.153835071,0.25634989
ENSG00000055955,ITIH4,-1.07708009,-2.007367321,0.052444321
ENSG00000055957,ITIH1,2.701642466,3.491598416,0.001314036
ENSG00000056050,C4orf27,-0.407175699,-1.113636455,0.272989641
ENSG00000056097,ZFR,0.110684151,0.449199723,0.656043995
ENSG00000056277,ZNF280C,0.947739186,1.317877852,0.196065902
ENSG00000056291,NPFFR2,-0.52949412,-0.776421963,0.442691254
ENSG00000056558,TRAF1,-1.837221349,-5.448862211,4.06E-06
ENSG00000056586,RC3H2,-0.127877946,-0.682956599,0.499109376
ENSG00000056736,IL17RB,-1.434220015,-1.034543622,0.30794468
ENSG00000056972,TRAF3IP2,-0.79782199,-2.358989202,0.024008178
ENSG00000057019,DCBLD2,-1.79667198,-1.837193917,0.074644287
ENSG00000057252,SOAT1,-0.022907197,-0.134120444,0.894072023
ENSG00000057294,PKP2,-2.180194848,-1.072000036,0.291022305
ENSG00000057468,MSH4,1.0635125,1.07333667,0.290430714
ENSG00000057593,F7,0.928985547,0.979635202,0.333958283
ENSG00000057608,GDI2,-0.061217782,-0.340357247,0.735612447
ENSG00000057657,PRDM1,-1.876625546,-2.304103095,0.027241689
ENSG00000057663,ATG5,0.073914494,0.331249697,0.742421876
ENSG00000057704,TMCC3,2.298860099,2.328597789,0.025753026
ENSG00000057757,PITHD1,-0.244462455,-1.777421508,0.084149354
ENSG00000057935,MTA3,0.709174854,0.870184409,0.390101226
ENSG00000058056,USP13,-0.777656058,-1.751952486,0.088499707
ENSG00000058063,ATP11B,0.482901928,2.136785557,0.039648841
ENSG00000058091,CDK14,-0.161202257,-0.114555461,0.909449093
ENSG00000058262,SEC61A1,0.05123303,0.261577977,0.795172914
ENSG00000058272,PPP1R12A,0.563444635,3.566612264,0.001066478
ENSG00000058404,CAMK2B,-0.302425781,-0.361169063,0.720133998
ENSG00000058453,CROCC,-0.182834889,-0.5730285,0.570271825
ENSG00000058600,POLR3E,-0.381438516,-2.479542001,0.018092233
ENSG00000058668,ATP2B4,0.795517823,2.625686543,0.01271767
ENSG00000058673,ZC3H11A,0.185678532,0.914631256,0.366614621
ENSG00000058729,RIOK2,0.860081611,0.950772062,0.348209544
ENSG00000058799,YIPF1,-0.08440354,-0.28627957,0.776343887
ENSG00000058804,NDC1,0.01272224,0.038922151,0.969172595
ENSG00000058866,DGKG,0.981274204,0.796519804,0.431074961
ENSG00000059122,FLYWCH1,-0.256178598,-1.457554071,0.153836851
ENSG00000059145,UNKL,0.831968958,2.951438086,0.005599903
ENSG00000059377,TBXAS1,1.541851237,2.516689855,0.016557727
ENSG00000059378,PARP12,-0.528943784,-2.892702045,0.006514024
ENSG00000059573,ALDH18A1,0.12600783,0.256144053,0.799332169
ENSG00000059588,TARBP1,-0.1712414,-0.503742783,0.61758357
ENSG00000059691,GATB,0.083504184,0.250319775,0.80379681
ENSG00000059728,MXD1,1.407713874,3.897362001,0.000417411
ENSG00000059758,CDK17,1.005998865,4.468069484,7.84E-05
ENSG00000059769,DNAJC25,1.200591289,1.565332079,0.126460953
ENSG00000059804,SLC2A3,-1.910127353,-5.10193501,1.17E-05
ENSG00000059915,PSD,-1.131114361,-3.088520207,0.003914134
ENSG00000060069,CTDP1,0.868988976,1.831294841,0.075539827
ENSG00000060138,YBX3,1.205823443,1.549348231,0.13025215
ENSG00000060140,STYK1,7.435181745,4.788074255,3.01E-05
ENSG00000060237,WNK1,-0.635033303,-2.803056652,0.008182584
ENSG00000060339,CCAR1,-0.256355304,-1.677820928,0.102249817
ENSG00000060491,OGFR,0.308137218,2.176396543,0.036327725
ENSG00000060558,GNA15,-2.663591828,-2.969483201,0.005344231
ENSG00000060566,CREB3L3,-0.480504294,-0.408365983,0.685481121
ENSG00000060642,PIGV,1.721944832,1.902422179,0.06533089
ENSG00000060656,PTPRU,0.384304397,0.356982907,0.723238032
ENSG00000060688,SNRNP40,0.565837977,0.73748343,0.465721275
ENSG00000060749,QSER1,0.41255123,0.526748453,0.601675543
ENSG00000060762,MPC1,-0.084680229,-0.525127383,0.602790153
ENSG00000060971,ACAA1,0.432614434,2.501612522,0.017165582
ENSG00000060982,BCAT1,2.419098579,1.703108471,0.097372232
ENSG00000061273,HDAC7,-0.279773233,-1.018334672,0.315474365
ENSG00000061337,LZTS1,-3.494567974,-2.341828476,0.024979816
ENSG00000061656,SPAG4,-0.614866212,-0.905721451,0.371247614
ENSG00000061676,NCKAP1,-0.728473015,-0.472892063,0.639212387
ENSG00000061794,MRPS35,-0.367174811,-2.27448065,0.029145159
ENSG00000061918,GUCY1B3,4.609703336,2.8963936,0.006452677
ENSG00000061936,SFSWAP,-0.341482076,-2.430651088,0.020309673
ENSG00000061938,TNK2,-0.570846907,-1.542510337,0.131901882
ENSG00000061987,MON2,0.646368006,3.667433098,0.000803603
ENSG00000062038,CDH3,-1.303186608,-1.078872404,0.287989603
ENSG00000062194,GPBP1,-0.081075893,-0.633605299,0.530438324
ENSG00000062282,DGAT2,0.652147309,0.540422961,0.592312106
ENSG00000062370,ZNF112,1.547983956,1.638644648,0.110205399
ENSG00000062485,CS,0.089917695,0.402327156,0.689878534
ENSG00000062524,LTK,-1.458921623,-1.001810343,0.323279419
ENSG00000062582,MRPS24,0.481710192,0.806191326,0.425551264
ENSG00000062598,ELMO2,0.37440037,2.15269662,0.038283779
ENSG00000062650,WAPAL,0.376403424,0.812640285,0.421892133
ENSG00000062716,VMP1,-0.022782367,-0.128331562,0.898617738
ENSG00000062725,APPBP2,-0.271183376,-1.251988486,0.218837852
ENSG00000062822,POLD1,-0.216416528,-1.033497511,0.308426864
ENSG00000063015,SEZ6,0.657450389,0.850796816,0.40063865
ENSG00000063046,EIF4B,-0.661974599,-5.883227157,1.08E-06
ENSG00000063127,SLC6A16,0.984313834,1.32414715,0.193997096
ENSG00000063169,GLTSCR1,-0.484368191,-1.600456655,0.118444433
ENSG00000063176,SPHK2,1.299660129,1.739778609,0.090645016
ENSG00000063177,RPL18,-1.231585075,-6.170893918,4.52E-07
ENSG00000063180,CA11,-0.536651918,-0.78324279,0.438728111
ENSG00000063241,ISOC2,0.242506027,0.770935706,0.445894407
ENSG00000063244,U2AF2,-0.107372027,-0.520346282,0.606083161
ENSG00000063245,EPN1,-0.201172999,-0.924448272,0.361553628
ENSG00000063322,MED29,0.322793372,1.174724931,0.247998543
ENSG00000063438,AHRR,-1.27309917,-1.009017059,0.31985941
ENSG00000063587,ZNF275,-0.848488409,-3.101236048,0.00378487
ENSG00000063601,MTMR1,0.10030178,0.510961108,0.612571542
ENSG00000063660,GPC1,-0.928957991,-0.871034711,0.389643132
ENSG00000063761,ADCK1,0.776497438,0.766802638,0.448316571
ENSG00000063854,HAGH,-0.487748165,-2.404455328,0.021596981
ENSG00000063978,RNF4,0.028384,0.136114176,0.892507278
ENSG00000064012,CASP8,0.485675874,2.732567306,0.009766214
ENSG00000064042,LIMCH1,1.012193039,1.01813251,0.315569067
ENSG00000064102,ASUN,0.341070186,0.696576399,0.490647192
ENSG00000064115,TM7SF3,0.736352201,2.994681779,0.005005548
ENSG00000064199,SPA17,0.972851687,1.146719596,0.259240532
ENSG00000064201,TSPAN32,1.967527427,5.039197795,1.41E-05
ENSG00000064225,ST3GAL6,0.332655445,0.26771809,0.790480428
ENSG00000064300,NGFR,2.143003605,1.986017242,0.054870321
ENSG00000064309,CDON,-3.352786983,-3.193965178,0.0029575
ENSG00000064313,TAF2,0.222970141,0.633089115,0.53077143
ENSG00000064393,HIPK2,1.273643836,3.073551538,0.004071656
ENSG00000064419,TNPO3,0.322502823,0.769833821,0.4465394
ENSG00000064490,RFXANK,-0.215306407,-1.044494565,0.303384008
ENSG00000064545,TMEM161A,0.629047751,0.837640427,0.407889974
ENSG00000064547,LPAR2,-1.948535076,-5.259026807,7.23E-06
ENSG00000064601,CTSA,-0.386238131,-1.218930536,0.230984612
ENSG00000064607,SUGP2,0.793534515,4.582852731,5.57E-05
ENSG00000064651,SLC12A2,0.232519113,0.697543057,0.490049664
